lilla,tulevik,3
lilla,sirel,3
lilla,püks,3
lilla,pluus,3
lilla,paber,3
lilla,mets,3
lilla,küüs,3
lilla,kott,3
lilla,jalg,3
lilla,huul,3
kollane,vorm,3
kollane,võhumõõk,3
kollane,viljaliha,3
kollane,vihmamantel,3
kollane,vihm,3
kollane,värvaine,3
kollane,vapp,3
kollane,väli,3
kollane,vahtraleht,3
kollane,urb,3
kollane,ümbris,3
kollane,uba,3
kollane,tutimüts,3
kollane,tüdruk,3
kollane,toss,3
kollane,toonekurg,3
kollane,töö,3
kollane,tolm,3
kollane,telk,3
kollane,tase,3
kollane,tärn,3
kollane,täkk,3
kollane,täheke,3
kollane,tabloid,3
kollane,tablett,3
kollane,sulejopp,3
kollane,sudu,3
kollane,sõrm,3
kollane,sokk,3
kollane,sõiduk,3
kollane,silmavalge,3
kollane,sild,3
kollane,serv,3
kollane,segu,3
kollane,samba,3
kollane,saba,3
kollane,rippkiik,3
kollane,rida,3
kollane,rebu,3
kollane,rätik,3
kollane,rand,3
kollane,puu,3
kollane,pruun,3
kollane,postkast,3
kollane,post,3
kollane,plastik,3
kollane,plagu,3
kollane,pirn,3
kollane,piraatbuss,3
kollane,pilt,3
kollane,pilk,3
kollane,pealkiri,3
kollane,pakk,3
kollane,pael,3
kollane,ollus,3
kollane,õlitilk,3
kollane,nool,3
kollane,mugul,3
kollane,mikrobuss,3
kollane,märk,3
kollane,loom,3
kollane,lisa,3
kollane,lind,3
kollane,lina,3
kollane,lilleõis,3
kollane,liivapõhi,3
kollane,liinibuss,3
kollane,lendleht,3
kollane,lemmik,3
kollane,kuubik,3
kollane,kuma,3
kollane,kübar,3
kollane,krüsanteem,3
kollane,kõrvamärk,3
kollane,kõrv,3
kollane,kork,3
kollane,koolilugu,3
kollane,köis,3
kollane,kohver,3
kollane,kõhualune,3
kollane,klots,3
kollane,kinnas,3
kollane,kaubik,3
kollane,katus,3
kollane,kastike,3
kollane,karikakar,3
kollane,kardin,3
kollane,kadedus,3
kollane,kääbusviirus,3
kollane,jume,3
kollane,jook,3
kollane,jalg,3
kollane,hüüumärk,3
kollane,hoiatustuli,3
kollane,foon,3
kollane,esikaas,3
kollane,ema,3
kollane,elupuu,3
kollane,elevant,3
kollane,apelsin,3
kollane,alune,3
kollane,ala,3
hall,vilt,3
hall,vill,3
hall,vihmamantel,3
hall,veis,3
hall,vein,3
hall,vatt,3
hall,väsimus,3
hall,varjund,3
hall,vangla,3
hall,vanem,3
hall,välismaalane,3
hall,vaim,3
hall,ürp,3
hall,univorm,3
hall,tuulepluus,3
hall,tühjus,3
hall,tõug,3
hall,tool,3
hall,töö,3
hall,tellis,3
hall,teibiga,3
hall,tapeet,3
hall,talv,3
hall,suvi,3
hall,suurus,3
hall,süsi,3
hall,sundmüük,3
hall,sukk,3
hall,spordikott,3
hall,söökla,3
hall,soni,3
hall,sõiduk,3
hall,serv,3
hall,saal,3
hall,saabas,3
hall,ruum,3
hall,rätt,3
hall,rahvamass,3
hall,raha,3
hall,raamat,3
hall,puupõrand,3
hall,puumaja,3
hall,püstitamine,3
hall,pulber,3
hall,prügikast,3
hall,president,3
hall,pori,3
hall,põlvsukk,3
hall,poliitika,3
hall,plank,3
hall,plaat,3
hall,palitu,3
hall,pale,3
hall,päike,3
hall,paekivi,3
hall,otstarve,3
hall,omanikfirma,3
hall,olend,3
hall,õhtu,3
hall,nulg,3
hall,nokkmüts,3
hall,mistra,3
hall,majandusseis,3
hall,maine,3
hall,lumi,3
hall,luik,3
hall,loož,3
hall,loor,3
hall,loom,3
hall,lips,3
hall,lina,3
hall,liiv,3
hall,leib,3
hall,kuueselg,3
hall,kuppel,3
hall,kulm,3
hall,kõuts,3
hall,koridor,3
hall,kordategemine,3
hall,kombinesoon,3
hall,kogu,3
hall,kivisein,3
hall,kivimaja,3
hall,kevad,3
hall,kasukas,3
hall,kassipoeg,3
hall,karp,3
hall,kardin,3
hall,kabinet,3
hall,kaabel,3
hall,juhtkond,3
hall,joon,3
hall,järv,3
hall,igavus,3
hall,idee,3
hall,hääl,3
hall,furgoon,3
hall,enamusosalus,3
hall,eminents,3
hall,ehitustöö,3
hall,ehitis,3
hall,efekt,3
hall,eesmärk,3
hall,diktor,3
hall,botas,3
hall,avavõistlus,3
hall,autor,3
hall,aur,3
hall,auk,3
hall,ätt,3
hall,arvuti,3
hall,arendamine,3
hall,ämblikuvõrk,3
hall,aken,3
hall,ajalehepaber,3
valge,wifebeater,2
valge,võrepulk,2
valge,võõpamine,2
valge,voolik,2
valge,virsik,2
valge,viljaliha,2
valge,viiv,2
valge,viis,2
valge,viirastus,2
valge,viinamarjavein,2
valge,viinamarjasort,2
valge,veoauto,2
valge,vennaskond,2
valge,vend,2
valge,veini-võikaste,2
valge,vask,2
valge,vasikas,2
valge,vaseliin,2
valge,värviosake,2
valge,värvimine,2
valge,värvaine,2
valge,varjund,2
valge,variant,2
valge,värdjas,2
valge,varbaots,2
valge,vanur,2
valge,vanker,2
valge,vanem,2
valge,väljend,2
valge,välimus,2
valge,valguskett,2
valge,valgusdiood,2
valge,valdus,2
valge,väikeauto,2
valge,vahutort,2
valge,vahumöll,2
valge,vaha,2
valge,vagel,2
valge,vabaettur,2
valge,vabadus,2
valge,vaataja,2
valge,vaadivein,2
valge,uuring,2
valge,utt,2
valge,uskumus,2
valge,unustus,2
valge,univorm,2
valge,unistus,2
valge,umma,2
valge,ümbrus,2
valge,ümbris,2
valge,üliõpilasmüts,2
valge,ülimuslikkus,2
valge,ülesanne,2
valge,ülemjuhataja,2
valge,ülekaal,2
valge,ükssarv,2
valge,üksikasi,2
valge,ühendus,2
valge,ühe,2
valge,ude,2
valge,tüvi,2
valge,tunnus,2
valge,tunnistus,2
valge,tunked,2
valge,tulek,2
valge,tükksuhkur,2
valge,tudengimüts,2
valge,tudeng,2
valge,tsüaniid,2
valge,tsement,2
valge,trükitäht,2
valge,trepp,2
valge,tragöödia,2
valge,tõuk,2
valge,topp,2
valge,tööülikond,2
valge,töötsoon,2
valge,toorvein,2
valge,toit,2
valge,tohtriürp,2
valge,tipp,2
valge,tingimus,2
valge,tilk,2
valge,terjer,2
valge,terake,2
valge,tera,2
valge,tennisesokk,2
valge,tellismaja,2
valge,telgjoon,2
valge,telefon,2
valge,tekstiil,2
valge,teksapüks,2
valge,teip,2
valge,tegelt,2
valge,teetähistuspost,2
valge,teade,2
valge,taustavärv,2
valge,tasakaal,2
valge,tapeet,2
valge,tang,2
valge,talluke,2
valge,tahvlike,2
valge,tahukas,2
valge,tagataust,2
valge,tagapõhi,2
valge,tagakiusamine,2
valge,tädi,2
valge,taam,2
valge,suveaeg,2
valge,suusakostüüm,2
valge,suulliim,2
valge,surilina,2
valge,sümbol,2
valge,sulestik,2
valge,sukk-püks,2
valge,suitsusammas,2
valge,suitsupahvakas,2
valge,suht,2
valge,sugulane,2
valge,sügis,2
valge,südamik,2
valge,stiil,2
valge,spray-värvijutt,2
valge,spordikott,2
valge,spordijalats,2
valge,spordidress,2
valge,soulilaulja,2
valge,sõrmik,2
valge,sõrmeke,2
valge,soomlane,2
valge,soomeugrilane,2
valge,soolakiht,2
valge,šoks,2
valge,sõjamees,2
valge,sõdur,2
valge,sõda,2
valge,sõber,2
valge,slehviga,2
valge,sisekujundus,2
valge,silmapliiats,2
valge,silikaatvooder,2
valge,silikaatmaja,2
valge,siidpluus,2
valge,siidkinnas,2
valge,sigarituba,2
valge,setter,2
valge,servajoon,2
valge,segu,2
valge,seesamiseeme,2
valge,seep,2
valge,seeme,2
valge,savimajake,2
valge,sasseks,2
valge,sarv,2
valge,särkpluus,2
valge,salk,2
valge,sahiib,2
valge,sädemetevihk,2
valge,sade,2
valge,säär,2
valge,rõõva,2
valge,roosikimp,2
valge,rõivastus,2
valge,rõivaese,2
valge,rõigas,2
valge,rock,2
valge,rinnataskurätik,2
valge,rikkus,2
valge,riidekapp,2
valge,rihm,2
valge,revolutsioon,2
valge,restoran,2
valge,remont,2
valge,reklaam,2
valge,reisija,2
valge,reflekskile,2
valge,refleksalune,2
valge,rasv,2
valge,rassism,2
valge,rantshopidaja,2
valge,rändaja,2
valge,rahvuspartei,2
valge,rahulipp,2
valge,raev,2
valge,rääkija,2
valge,pusa,2
valge,purjeriie,2
valge,püramiid,2
valge,punane,2
valge,pulst,2
valge,pullover,2
valge,puitaed,2
valge,pühapäev,2
valge,püha,2
valge,pudrumägi,2
valge,publik,2
valge,protestant,2
valge,proovinumber,2
valge,prominent,2
valge,prantslane,2
valge,põsk,2
valge,portselannõu,2
valge,pöök,2
valge,põlv,2
valge,polüstürool,2
valge,põliselanik,2
valge,põld,2
valge,põhitoon,2
valge,põder,2
valge,pluusike,2
valge,plomm,2
valge,pliiats,2
valge,plekktahvel,2
valge,pläta,2
valge,plastpudel,2
valge,plastmasslaud,2
valge,plastlinik,2
valge,plastketas,2
valge,plastkanister,2
valge,plakat,2
valge,plagu,2
valge,pitstanu,2
valge,pitspesu,2
valge,pitsivahk,2
valge,pioneeripluus,2
valge,pink,2
valge,pime,2
valge,pilveräbal,2
valge,piksel,2
valge,piirdejoon,2
valge,piir,2
valge,piimapudel,2
valge,pesumasin,2
valge,pesemine,2
valge,peits,2
valge,peigmees,2
valge,peenmaterjal,2
valge,pearätik,2
valge,peakott,2
valge,pastakas,2
valge,pasta,2
valge,pärlsuhkur,2
valge,pärlirida,2
valge,pargipink,2
valge,pantaloonid,2
valge,palvehelmes,2
valge,pallur,2
valge,pagun,2
valge,pagan,2
valge,päevituskreem,2
valge,paekivi,2
valge,padjake,2
valge,paberitükk,2
valge,pabeririba,2
valge,pää,2
valge,orupõhi,2
valge,orjakaubandus,2
valge,orb,2
valge,õppealajuhataja,2
valge,õpetaja,2
valge,omanik,2
valge,oma,2
valge,õlivärv,2
valge,olemasolu,2
valge,oks,2
valge,õisik,2
valge,õigus,2
valge,ohvritall,2
valge,nunn,2
valge,november,2
valge,nõukogu,2
valge,nöör,2
valge,nokkmüts,2
valge,nisuleib,2
valge,nisujahu,2
valge,nimestik,2
valge,neste,2
valge,neid,2
valge,narmas,2
valge,näopiirkond,2
valge,naisterahvas,2
valge,naisekäsi,2
valge,nailonsärk,2
valge,nailonjope,2
valge,nahkjopp,2
valge,nahavärvus,2
valge,naha-värv,2
valge,nägemus,2
valge,muutumine,2
valge,muuseum,2
valge,murumüts,2
valge,münt,2
valge,munkpreester,2
valge,muinasjutt,2
valge,muda,2
valge,mõte,2
valge,mõõk,2
valge,mood,2
valge,mõnupulk,2
valge,möks,2
valge,missarüü,2
valge,mini,2
valge,miinus,2
valge,metskits,2
valge,mesimumm,2
valge,mersus,2
valge,meresõitja,2
valge,Mercedes-takso,2
valge,meka,2
valge,mehike,2
valge,meesterahvas,2
valge,massa,2
valge,marmorrist,2
valge,marmorkamin,2
valge,marli,2
valge,mängumees,2
valge,mander,2
valge,malenupp,2
valge,majakatus,2
valge,maius,2
valge,maikasärk,2
valge,mahtuniversaal,2
valge,mägijõgi,2
valge,magamistuba,2
valge,maarjalill,2
valge,maandumisriba,2
valge,maailmameister,2
valge,luunööp,2
valge,luu,2
valge,lunastus,2
valge,lumeräitsakas,2
valge,lumehelves,2
valge,lubivärv,2
valge,lõuna-aafriklane,2
valge,löögipall,2
valge,loodearmee,2
valge,lokaal,2
valge,lõka,2
valge,livree,2
valge,lisatund,2
valge,lipuvarras,2
valge,linnaosa,2
valge,lilla,2
valge,liivaluide,2
valge,liiklusmärk,2
valge,liiklus,2
valge,lihavõtted,2
valge,lihas,2
valge,lemmikvärv,2
valge,legend,2
valge,leer,2
valge,leegion,2
valge,lavastus,2
valge,lauvärv,2
valge,lauljatar,2
valge,lauake,2
valge,latakas,2
valge,larakas,2
valge,laminaat,2
valge,lainevaht,2
valge,lainehari,2
valge,laine,2
valge,laid,2
valge,laevuke,2
valge,laborihiir,2
valge,läbimõõt,2
valge,laast,2
valge,kuusirp,2
valge,kuulike,2
valge,kuul,2
valge,kutsikas,2
valge,kurk,2
valge,Kummibox,2
valge,kuma,2
valge,kulmutriip,2
valge,külaline,2
valge,külake,2
valge,kuivatuspaber,2
valge,kuhil,2
valge,krookus,2
valge,krooge,2
valge,krohvipind,2
valge,kraam,2
valge,kotikollektsioon,2
valge,korsten,2
valge,korrus,2
valge,koridor,2
valge,korea,2
valge,koolimaja,2
valge,köögimööbel,2
valge,kontuurjoon,2
valge,kontroll,2
valge,komplekt,2
valge,kolle,2
valge,kohvitass,2
valge,kohus,2
valge,kliinik,2
valge,kleidivahk,2
valge,kleidike,2
valge,klassiruum,2
valge,klass,2
valge,klaasriie,2
valge,klaasijäätmed,2
valge,kirjaümbrik,2
valge,kirjanik,2
valge,kiirus,2
valge,kiir,2
valge,kihv,2
valge,kibuvits,2
valge,kelluke,2
valge,keelõis,2
valge,kauss,2
valge,kaubanduspind,2
valge,katt,2
valge,käterätik,2
valge,katamaraan,2
valge,kasutamine,2
valge,karvaäär,2
valge,kapott,2
valge,känd,2
valge,kalkun,2
valge,kakaduu,2
valge,kajakas,2
valge,kaitseürp,2
valge,kahhelahi,2
valge,kahhel,2
valge,käeside,2
valge,kaelus,2
valge,kaelkirjak,2
valge,kadri,2
valge,kadedus,2
valge,kabriolett,2
valge,kaaviar,2
valge,kaabel,2
valge,juurikas,2
valge,juur,2
valge,juuni,2
valge,juuksesalk,2
valge,juuksepahmakas,2
valge,jututuba,2
valge,jupp,2
valge,jumalanna,2
valge,jumal,2
valge,jõuluvorst,2
valge,joove,2
valge,jänki,2
valge,jama,2
valge,jalutuskepp,2
valge,jahikõht,2
valge,jaanalinnusulg,2
valge,jäämägi,2
valge,isik,2
valge,invatakso,2
valge,indiaanlane,2
valge,ilves,2
valge,ilu,2
valge,ihupesu,2
valge,huul,2
valge,hukkunu,2
valge,hool,2
valge,hommikumantel,2
valge,hõbe,2
valge,hiiglane,2
valge,hiidmuna,2
valge,hiid,2
valge,heteroseksuaal,2
valge,helves,2
valge,helendus,2
valge,haud,2
valge,härra,2
valge,harjasjuus,2
valge,härg,2
valge,hanemalts,2
valge,hambapasta,2
valge,hämarus,2
valge,hallitusjuust,2
valge,halatt,2
valge,halatihõlm,2
valge,graniit,2
valge,gospel,2
valge,galerii,2
valge,funk,2
valge,fotokarp,2
valge,fliis,2
valge,film,2
valge,fiiberklaas,2
valge,figuur,2
valge,farmiomanik,2
valge,faktuur,2
valge,etikett,2
valge,esinemissagedus,2
valge,esinemiskostüüm,2
valge,esindaja,2
valge,erand,2
valge,eramu,2
valge,enamik,2
valge,emm,2
valge,emane,2
valge,elukas,2
valge,elf,2
valge,elamu,2
valge,ehitis,2
valge,eesots,2
valge,dzhiip,2
valge,dresscode,2
valge,drapeering,2
valge,dominant,2
valge,dokument,2
valge,doktor,2
valge,diskoplatvorm,2
valge,diivan,2
valge,detsember,2
valge,büroo,2
valge,burgunder,2
valge,buldog,2
valge,bolonka,2
valge,bikiinid,2
valge,beebi,2
valge,ballett,2
valge,baldahhiin,2
valge,avarus,2
valge,avapartii,2
valge,aurik,2
valge,aukoht,2
valge,august,2
valge,atleet,2
valge,aster,2
valge,arvuti,2
valge,aruanne,2
valge,artikkel,2
valge,armee,2
valge,armatuurlaud,2
valge,arm,2
valge,aparaat,2
valge,anorak,2
valge,ämmaemand,2
valge,alusseelik,2
valge,alus,2
valge,algus,2
valge,album,2
valge,akrüül,2
valge,ajaloouurija,2
valge,ainevahetus,2
valge,afrikander,2
valge,aerupaat,2
valge,aeduba,2
valge,aed,2
valge,aaria,2
valge,ääreke,2
sinine,vunts,2
sinine,vormiseelik,2
sinine,vormirõivas,2
sinine,voog,2
sinine,voodipesu,2
sinine,voodi,2
sinine,volang,2
sinine,ving,2
sinine,vilt,2
sinine,viigipüksid,2
sinine,veresoon,2
sinine,veok,2
sinine,värvikooskõla,2
sinine,värvigamma,2
sinine,välimus,2
sinine,valge,2
sinine,vaikus,2
sinine,ussikeel,2
sinine,üksindus,2
sinine,ujumismüts,2
sinine,ujulest,2
sinine,tuul,2
sinine,türp,2
sinine,tunnistus,2
sinine,tünn,2
sinine,tund,2
sinine,tükk,2
sinine,tühjus,2
sinine,tsütoplasma,2
sinine,truudus,2
sinine,trend,2
sinine,traks,2
sinine,tootesari,2
sinine,töö,2
sinine,toit,2
sinine,tipp,2
sinine,tilk,2
sinine,tikkimisniit,2
sinine,tikand,2
sinine,tiim,2
sinine,tiiger,2
sinine,tera,2
sinine,tempel,2
sinine,telk,2
sinine,telefonikiosk,2
sinine,telefon,2
sinine,teksariie,2
sinine,teksamüts,2
sinine,tegemine,2
sinine,teenetemärk,2
sinine,taustavärv,2
sinine,taskulamp,2
sinine,tasku,2
sinine,täpike,2
sinine,talvejope,2
sinine,taldrik,2
sinine,tald,2
sinine,tähelipp,2
sinine,taevalaotus,2
sinine,tabel,2
sinine,suvekleit,2
sinine,sussike,2
sinine,surnukeha,2
sinine,surmaekraan,2
sinine,supelpüksid,2
sinine,sümbol,2
sinine,sulg,2
sinine,sulepea,2
sinine,sukk,2
sinine,suitsuvine,2
sinine,suitsujuga,2
sinine,suht,2
sinine,süda,2
sinine,standardvärv,2
sinine,sõrmus,2
sinine,sõõr,2
sinine,soolikas,2
sinine,sohva,2
sinine,sitasitikas,2
sinine,siidpluus,2
sinine,siid,2
sinine,sidrun,2
sinine,serviis,2
sinine,segu,2
sinine,segamine,2
sinine,savi,2
sinine,saterkuub,2
sinine,sari,2
sinine,sära,2
sinine,sametpõhi,2
sinine,samba,2
sinine,sall,2
sinine,ruum,2
sinine,rüü,2
sinine,roosk,2
sinine,ristkülik,2
sinine,riik,2
sinine,riidekapp,2
sinine,reis,2
sinine,ratas,2
sinine,Rannila-plekk,2
sinine,rahakott,2
sinine,püstlaid,2
sinine,punane,2
sinine,pulk,2
sinine,pulber,2
sinine,prügikast,2
sinine,postkast,2
sinine,põsk,2
sinine,pooljuhtlaser,2
sinine,politseivorm,2
sinine,politsei,2
sinine,põhitoon,2
sinine,plastkuppel,2
sinine,plastikutükk,2
sinine,pisibuss,2
sinine,pilet,2
sinine,pidu,2
sinine,pastapliiats,2
sinine,päsmaslill,2
sinine,papi,2
sinine,pannkook,2
sinine,paiste,2
sinine,orav,2
sinine,ookean,2
sinine,õhtu,2
sinine,nutsakas,2
sinine,nimi,2
sinine,neoonlamp,2
sinine,naisteratas,2
sinine,nailonjopp,2
sinine,nailonjope,2
sinine,müük,2
sinine,muru,2
sinine,muinasjutuvestja,2
sinine,mošee,2
sinine,merevesi,2
sinine,mehike,2
sinine,meeleolu,2
sinine,markeerimisvärv,2
sinine,mapp,2
sinine,maastur,2
sinine,luts,2
sinine,lukk,2
sinine,linnuke,2
sinine,liitumine,2
sinine,liit,2
sinine,liin,2
sinine,liiklusmärk,2
sinine,lemmikvärv,2
sinine,leheke,2
sinine,laud,2
sinine,laotus,2
sinine,lambike,2
sinine,laht,2
sinine,lagendik,2
sinine,laevastik,2
sinine,küünelakk,2
sinine,kurat,2
sinine,kupüür,2
sinine,kunstnik,2
sinine,kunstküüs,2
sinine,kübar,2
sinine,kroon,2
sinine,kõrv,2
sinine,koolivorm,2
sinine,koloriit,2
sinine,kolmapäev,2
sinine,koll,2
sinine,kõht,2
sinine,kliendikaart,2
sinine,kleidike,2
sinine,klaasvaas,2
sinine,kivike,2
sinine,kitarr,2
sinine,kirkus,2
sinine,kileümbris,2
sinine,kilejopp,2
sinine,kest,2
sinine,keskosa,2
sinine,kera,2
sinine,kent,2
sinine,kelluke,2
sinine,keep,2
sinine,käsutus,2
sinine,kasutatu,2
sinine,kärbes,2
sinine,kant,2
sinine,kajakas,2
sinine,kaelus,2
sinine,kaelarätt,2
sinine,kaater,2
sinine,kaanevärv,2
sinine,kaabu,2
sinine,jõud,2
sinine,jook,2
sinine,järvesilm,2
sinine,isa,2
sinine,impulsslamp,2
sinine,ime,2
sinine,iludus,2
sinine,ikoon,2
sinine,hoog,2
sinine,hoiatuslipp,2
sinine,helk,2
sinine,hämarus,2
sinine,haigus,2
sinine,haiglasuss,2
sinine,haigla,2
sinine,glasuurplaat,2
sinine,gaas,2
sinine,frakk,2
sinine,firma,2
sinine,euroliit,2
sinine,esituli,2
sinine,error,2
sinine,emm,2
sinine,elu,2
sinine,dzhemper,2
sinine,draakon,2
sinine,diivan,2
sinine,daam,2
sinine,camel,2
sinine,belaruss,2
sinine,basseinivesi,2
sinine,baarilett,2
sinine,armatuurlaud,2
sinine,alune,2
sinine,algus,2
sinine,album,2
sinine,akt,2
sinine,aknaraam,2
sinine,aine,2
roosa,vilt,2
roosa,vest,2
roosa,värvus,2
roosa,variant,2
roosa,vari,2
roosa,vannituba,2
roosa,valgus,2
roosa,uudis,2
roosa,ürp,2
roosa,ümbrik,2
roosa,tuub,2
roosa,tulp,2
roosa,t-särk,2
roosa,trikoopüksid,2
roosa,tikkimisniit,2
roosa,tekst,2
roosa,teksased,2
roosa,teisipäev,2
roosa,tegelane,2
roosa,täring,2
roosa,tablett,2
roosa,suusakool,2
roosa,südameke,2
roosa,spray,2
roosa,sõrmeküüs,2
roosa,sokk,2
roosa,smail,2
roosa,sisalik,2
roosa,siputuspüks,2
roosa,siirup,2
roosa,selts,2
roosa,seljakott,2
roosa,selg,2
roosa,sats,2
roosa,sametkaas,2
roosa,rinnahoidja,2
roosa,ring,2
roosa,rind,2
roosa,riietus,2
roosa,retsept,2
roosa,relv,2
roosa,reis,2
roosa,rätt,2
roosa,raam,2
roosa,puri,2
roosa,pulber,2
roosa,põhi,2
roosa,poeg,2
roosa,plast,2
roosa,pill,2
roosa,pandapoiss,2
roosa,palee,2
roosa,päike,2
roosa,päevik,2
roosa,pael,2
roosa,ots,2
roosa,õrnus,2
roosa,ollus,2
roosa,nõukogu,2
roosa,mull,2
roosa,merikann,2
roosa,mereahven,2
roosa,marker,2
roosa,mantel,2
roosa,manna,2
roosa,majanduslisa,2
roosa,magamistuba,2
roosa,luts,2
roosa,lootus,2
roosa,lõhn,2
roosa,limonaad,2
roosa,lillepeenar,2
roosa,lillekimp,2
roosa,lilleke,2
roosa,lauvärv,2
roosa,laug,2
roosa,latern,2
roosa,lamp,2
roosa,läige,2
roosa,lahter,2
roosa,kuma,2
roosa,kroonleht,2
roosa,korterelamu,2
roosa,kompvek,2
roosa,kombinee,2
roosa,kliiketendustõbi,2
roosa,klaas,2
roosa,kissell,2
roosa,kingake,2
roosa,king,2
roosa,kaste,2
roosa,kass,2
roosa,kamm,2
roosa,kaisukaru,2
roosa,juus,2
roosa,juukserõngas,2
roosa,jume,2
roosa,juht,2
roosa,jopp,2
roosa,jalgratas,2
roosa,jalake,2
roosa,inimene,2
roosa,hinnang,2
roosa,hari,2
roosa,greip,2
roosa,glasuur,2
roosa,flamingo,2
roosa,eesmärk,2
roosa,dressipluus,2
roosa,delfiin,2
roosa,barett,2
roosa,aluspüksid,2
roosa,alghind,2
roosa,aken,2
roosa,aeg,2
roheline,võrkkott,2
roheline,vööke,2
roheline,voog,2
roheline,võit,2
roheline,võimuliit,2
roheline,visionäär,2
roheline,vingumine,2
roheline,viiul,2
roheline,viinamarjaväät,2
roheline,vigur,2
roheline,vesiemulsioonvärv,2
roheline,velvetpüks,2
roheline,värvipigment,2
roheline,värvikooskõla,2
roheline,värk,2
roheline,vann,2
roheline,väljak,2
roheline,valitsuspartei,2
roheline,valija,2
roheline,valgusfoor,2
roheline,valgusdiood,2
roheline,valge,2
roheline,väikelinn,2
roheline,vaht,2
roheline,vaatenurk,2
roheline,üritus,2
roheline,üldmulje,2
roheline,ubin,2
roheline,tuulepluus,2
roheline,tuub,2
roheline,turban,2
roheline,tund,2
roheline,tulevik,2
roheline,tšillipipar,2
roheline,tšekk,2
roheline,traktor,2
roheline,tõuse,2
roheline,topp,2
roheline,töö,2
roheline,toimetaja,2
roheline,toetusprotsent,2
roheline,toanurk,2
roheline,tipunoot,2
roheline,tipp,2
roheline,till,2
roheline,tikkimisniit,2
roheline,tikk,2
roheline,tiik,2
roheline,telefon,2
roheline,teksaspüksid,2
roheline,teksad,2
roheline,tekk,2
roheline,teave,2
roheline,tass,2
roheline,tariif,2
roheline,tarbija,2
roheline,tapeet,2
roheline,tamm,2
roheline,talveaed,2
roheline,taimeleht,2
roheline,tahvel,2
roheline,tablett,2
roheline,suvi,2
roheline,suutäis,2
roheline,suusamüts,2
roheline,süüdistus,2
roheline,suu,2
roheline,süsteem,2
roheline,surnuaed,2
roheline,sügis,2
roheline,sügavus,2
roheline,spiraal,2
roheline,sõstar,2
roheline,soni,2
roheline,sokk,2
roheline,sõjaväevorm,2
roheline,sõit,2
roheline,sisu,2
roheline,sisehoov,2
roheline,sisalik,2
roheline,sipelgas,2
roheline,silmapaar,2
roheline,siht,2
roheline,signaal,2
roheline,siga,2
roheline,sidrun,2
roheline,sertifikaat,2
roheline,seltskond,2
roheline,sekreet,2
roheline,seeme,2
roheline,sarv,2
roheline,samm,2
roheline,samblapärg,2
roheline,samblakiht,2
roheline,saavutus,2
roheline,saarlane,2
roheline,saabas,2
roheline,rüütel,2
roheline,rull,2
roheline,rühmitus,2
roheline,rühm,2
roheline,röövik,2
roheline,ronitaim,2
roheline,ristikhein,2
roheline,riidetükk,2
roheline,riideriba,2
roheline,reporter,2
roheline,reklaamtulp,2
roheline,reisikohver,2
roheline,reisijuht,2
roheline,reaktsioon,2
roheline,raudtee,2
roheline,rattur,2
roheline,ratastool,2
roheline,rahvasaadik,2
roheline,rahandusekspert,2
roheline,radikaal,2
roheline,puuvili,2
roheline,puulatv,2
roheline,putka,2
roheline,purskkaev,2
roheline,punk,2
roheline,puksiirauto,2
roheline,puitkast,2
roheline,puit,2
roheline,puiestee,2
roheline,puhmas,2
roheline,programm,2
roheline,presentjope,2
roheline,pott,2
roheline,pooldajaskond,2
roheline,polster,2
roheline,politsei,2
roheline,plastik,2
roheline,planeet,2
roheline,pistaatsia,2
roheline,pipratera,2
roheline,pilvelõhkuja,2
roheline,pigment,2
roheline,peletis,2
roheline,peatus,2
roheline,peatöövõtja,2
roheline,pealispind,2
roheline,peakapsas,2
roheline,patrull,2
roheline,patriarh,2
roheline,pasta,2
roheline,partner,2
roheline,parteikongress,2
roheline,parteijuht,2
roheline,parras,2
roheline,parlamendisaadik,2
roheline,päritolu,2
roheline,papagoi,2
roheline,palistus,2
roheline,pakkumine,2
roheline,paik,2
roheline,õunapunn,2
roheline,oras,2
roheline,olümpiamängud,2
roheline,õllepurk,2
roheline,oksake,2
roheline,nurm,2
roheline,nurk,2
roheline,nüanss,2
roheline,neem,2
roheline,naistejalgratas,2
roheline,naiskandidaat,2
roheline,nahkjakk,2
roheline,nahkdiivan,2
roheline,muutmine,2
roheline,muruplats,2
roheline,munitsipaalpolitsei,2
roheline,mull,2
roheline,mugul,2
roheline,mõttemaailm,2
roheline,mõtlemisviis,2
roheline,moslemiriik,2
roheline,mood,2
roheline,mobiil,2
roheline,miniseelik,2
roheline,miljöö,2
roheline,metsavahivorm,2
roheline,metallik,2
roheline,merekilpkonn,2
roheline,masin,2
roheline,marslane,2
roheline,märkmik,2
roheline,mark,2
roheline,märgutuli,2
roheline,mapp,2
roheline,männimets,2
roheline,maika,2
roheline,mahl,2
roheline,maakera,2
roheline,lumi,2
roheline,luba,2
roheline,lopsakus,2
roheline,loor,2
roheline,lipuke,2
roheline,linnake,2
roheline,linnajagu,2
roheline,lillemustrimark,2
roheline,liitlane,2
roheline,leping,2
roheline,lemmik,2
roheline,lehestik,2
roheline,lauvärv,2
roheline,laudlina,2
roheline,laserikiir,2
roheline,lärakas,2
roheline,lapike,2
roheline,lamp,2
roheline,lahendus,2
roheline,laev,2
roheline,läbirääkimine,2
roheline,laad,2
roheline,küüslauk,2
roheline,kuuseoks,2
roheline,kuu,2
